Transportadora;regiao;UF;Cidade;preca;Cep inicial;Cep final;Prazo;Custo
jadlog rodoviario;S;RS;VESPASIANO CORREA;Interior;95972000;95974999;6;41,69
jadlog rodoviario;S;RS;VIADUTOS;Interior;99820000;99824999;5;41,69
jadlog rodoviario;S;RS;VIAMAO;Capital;94400001;94749999;3;12,83
jadlog rodoviario;S;RS;VICENTE DUTRA;Interior;98450000;98459999;9;41,69
jadlog rodoviario;S;RS;VICTOR GRAEFF;Interior;99350000;99359999;5;41,69
jadlog rodoviario;S;RS;VILA FLORES;Interior;95334000;95334999;4;41,69
jadlog rodoviario;S;RS;VILA LANGARO;Interior;99955000;99959999;7;41,69
jadlog rodoviario;S;RS;VILA MARIA;Interior;99155000;99159999;6;41,69
jadlog rodoviario;S;RS;VILA NOVA DO SUL;Interior;97385000;97389999;3;41,69
jadlog rodoviario;S;RS;VILA SECA;Interior;95140000;95140999;4;41,69
jadlog rodoviario;S;RS;VISTA ALEGRE;Interior;98415000;98429999;6;41,69
jadlog rodoviario;S;RS;VISTA ALEGRE DO PRATA;Interior;95325000;95329999;7;41,69
jadlog rodoviario;S;RS;VISTA GAUCHA;Interior;98535000;98539999;6;41,69
jadlog rodoviario;S;RS;VITORIA DAS MISSOES;Interior;98850000;98854999;5;41,69
jadlog rodoviario;S;RS;WESTFALIA;Interior;95893000;95894999;6;41,69
jadlog rodoviario;S;RS;XANGRILA;Interior;95588000;95589999;5;41,69
jadlog rodoviario;S;SC;ABDON BATISTA;Interior;89636000;89637999;8;31,86
jadlog rodoviario;S;SC;ABELARDO LUZ;Capital;89830000;89831999;4;12,44
jadlog rodoviario;S;SC;AGROLANDIA;Interior;88420000;88429999;5;31,86
jadlog rodoviario;S;SC;AGRONOMICA;Capital;89188000;89189999;5;12,44
jadlog rodoviario;S;SC;AGUA DOCE;Capital;89654000;89659999;5;12,44
jadlog rodoviario;S;SC;AGUAS DE CHAPECO;Interior;89883000;89884999;6;31,86
jadlog rodoviario;S;SC;AGUAS FRIAS;Interior;89843000;89844999;6;31,86
jadlog rodoviario;S;SC;AGUAS MORNAS;Interior;88150000;88159999;5;31,86
jadlog rodoviario;S;SC;ALFREDO WAGNER;Interior;88450000;88459999;6;31,86
jadlog rodoviario;S;SC;ALTO BELA VISTA;Interior;89730000;89734999;5;31,86
jadlog rodoviario;S;SC;ANCHIETA;Interior;89970000;89979999;7;31,86
jadlog rodoviario;S;SC;ANGELINA;Interior;88460000;88469999;5;31,86
jadlog rodoviario;S;SC;ANITA GARIBALDI;Interior;88590000;88597999;4;31,86
jadlog rodoviario;S;SC;ANITAPOLIS;Interior;88475000;88484999;9;31,86
jadlog rodoviario;S;SC;ANTONIO CARLOS;Interior;88180000;88189999;5;31,86
jadlog rodoviario;S;SC;APIUNA;Interior;89135000;89135999;4;31,86
jadlog rodoviario;S;SC;ARABUTA;Interior;89740000;89744999;3;31,86
jadlog rodoviario;S;SC;ARAQUARI;Capital;89245000;89246999;4;12,44
jadlog rodoviario;S;SC;ARARANGUA;Capital;88900001;88913999;3;12,44
jadlog rodoviario;S;SC;ARMAZEM;Interior;88740000;88744999;3;31,86
jadlog rodoviario;S;SC;ARROIO TRINTA;Interior;89590000;89594999;5;31,86
jadlog rodoviario;S;SC;ARVOREDO;Interior;89778000;89779999;6;31,86
jadlog rodoviario;S;SC;ASCURRA;Interior;89138000;89139999;5;31,86
jadlog rodoviario;S;SC;ATALANTA;Interior;88410000;88419999;5;31,86
jadlog rodoviario;S;SC;AURORA;Interior;89186000;89187999;4;31,86
jadlog rodoviario;S;SC;BALNEARIO ARROIO DO SILVA;Capital;88914000;88914999;4;12,44
jadlog rodoviario;S;SC;BALNEARIO BARRA DO SUL;Interior;89247000;89247999;5;31,86
jadlog rodoviario;S;SC;BALNEARIO CAMBORIU;Capital;88330001;88339999;2;12,44
jadlog rodoviario;S;SC;BALNEARIO GAIVOTA;Capital;88955000;88959999;5;12,44
jadlog rodoviario;S;SC;BALNEARIO PICARRAS;Interior;88380000;88384999;5;31,86
jadlog rodoviario;S;SC;BALNEARIO RINCAO;Interior;88828000;88829999;4;31,86
jadlog rodoviario;S;SC;BANDEIRANTE;Interior;89905000;89905999;6;31,86
jadlog rodoviario;S;SC;BARRA BONITA;Interior;89909000;89909999;8;31,86
jadlog rodoviario;S;SC;BARRA VELHA;Interior;88390000;88394999;6;31,86
jadlog rodoviario;S;SC;BELA VISTA DO TOLDO;Interior;89478000;89479999;4;31,86
jadlog rodoviario;S;SC;BELMONTE;Interior;89925000;89929999;7;31,86
jadlog rodoviario;S;SC;BENEDITO NOVO;Interior;89124000;89125999;5;31,86
jadlog rodoviario;S;SC;BIGUACU;Capital;88160001;88179999;2;12,44
jadlog rodoviario;S;SC;BLUMENAU;Capital;89000001;89099999;2;12,44
jadlog rodoviario;S;SC;BOCAINA DO SUL;Interior;88538000;88539999;4;31,86
jadlog rodoviario;S;SC;BOM JARDIM DA SERRA;Interior;88640000;88649999;5;31,86
jadlog rodoviario;S;SC;BOM JESUS;Interior;89824000;89824999;5;31,86
jadlog rodoviario;S;SC;BOM JESUS DO OESTE;Interior;89873000;89873999;7;31,86
jadlog rodoviario;S;SC;BOM RETIRO;Interior;88680000;88699999;4;31,86
jadlog rodoviario;S;SC;BOMBINHAS;Interior;88215000;88219999;4;31,86
jadlog rodoviario;S;SC;BOTUVERA;Interior;88295001;88295999;5;31,86
jadlog rodoviario;S;SC;BRACO DO NORTE;Interior;88750000;88759999;3;31,86
jadlog rodoviario;S;SC;BRACO DO TROMBUDO;Interior;89178000;89179999;5;31,86
jadlog rodoviario;S;SC;BRUNOPOLIS;Interior;89634000;89635999;7;31,86
jadlog rodoviario;S;SC;BRUSQUE;Capital;88350001;88359999;3;12,44
jadlog rodoviario;S;SC;CACADOR;Capital;89500000;89514999;3;12,44
jadlog rodoviario;S;SC;CAIBI;Interior;89888000;89889999;6;31,86
jadlog rodoviario;S;SC;CALMON;Interior;89430000;89439999;4;31,86
jadlog rodoviario;S;SC;CAMBORIU;Capital;88340001;88349999;3;12,44
jadlog rodoviario;S;SC;CAMPO ALEGRE;Capital;89294000;89294999;3;12,44
jadlog rodoviario;S;SC;CAMPO BELO DO SUL;Interior;88580000;88584999;4;31,86
jadlog rodoviario;S;SC;CAMPO ERE;Interior;89980000;89980999;5;31,86
jadlog rodoviario;S;SC;CAMPOS NOVOS;Capital;89620000;89632999;4;12,44
jadlog rodoviario;S;SC;CANELINHA;Interior;88230000;88239999;5;31,86
jadlog rodoviario;S;SC;CANOINHAS;Interior;89460000;89477999;3;31,86
jadlog rodoviario;S;SC;CAPAO ALTO;Interior;88548000;88549999;4;31,86
jadlog rodoviario;S;SC;CAPINZAL;Capital;89665000;89666999;4;12,44
jadlog rodoviario;S;SC;CAPIVARI DE BAIXO;Capital;88745000;88749999;3;12,44
jadlog rodoviario;S;SC;CATANDUVAS;Capital;89670000;89674999;5;12,44
jadlog rodoviario;S;SC;CAXAMBU DO SUL;Interior;89880000;89881999;6;31,86
jadlog rodoviario;S;SC;CELSO RAMOS;Interior;88598000;88599999;8;31,86
jadlog rodoviario;S;SC;CERRO NEGRO;Interior;88585000;88589999;4;31,86
jadlog rodoviario;S;SC;CHAPADAO DO LAGEADO;Interior;88407000;88409999;6;31,86
jadlog rodoviario;S;SC;CHAPECO;Capital;89800001;89815999;3;12,44
jadlog rodoviario;S;SC;CLARAIBA;Capital;88275000;88275000;4;12,44
jadlog rodoviario;S;SC;COCAL DO SUL;Capital;88845000;88849999;4;12,44
jadlog rodoviario;S;SC;CONCORDIA;Capital;89700001;89729999;3;12,44
jadlog rodoviario;S;SC;CORDILHEIRA ALTA;Capital;89819000;89819999;4;12,44
jadlog rodoviario;S;SC;CORONEL FREITAS;Interior;89840000;89842999;7;31,86
jadlog rodoviario;S;SC;CORONEL MARTINS;Interior;89837000;89837999;5;31,86
jadlog rodoviario;S;SC;CORREIA PINTO;Interior;88535000;88537999;4;31,86
jadlog rodoviario;S;SC;CORUPA;Interior;89278000;89279999;3;31,86
jadlog rodoviario;S;SC;CRICIUMA;Capital;88800001;88819999;3;12,44
jadlog rodoviario;S;SC;CUNHA PORA;Interior;89890000;89890999;6;31,86
jadlog rodoviario;S;SC;CUNHATAI;Interior;89886000;89886999;7;31,86
jadlog rodoviario;S;SC;CURITIBANOS;Interior;89520000;89529999;4;31,86
jadlog rodoviario;S;SC;DESCANSO;Interior;89910000;89914999;6;31,86
jadlog rodoviario;S;SC;DIONISIO CERQUEIRA;Interior;89950000;89969999;9;31,86
jadlog rodoviario;S;SC;DONA EMMA;Interior;89155000;89156999;6;31,86
jadlog rodoviario;S;SC;DOUTOR PEDRINHO;Interior;89126000;89127999;5;31,86
jadlog rodoviario;S;SC;ENTRE RIOS;Interior;89862000;89864999;5;31,86
jadlog rodoviario;S;SC;ERMO;Capital;88935000;88939999;4;12,44
jadlog rodoviario;S;SC;ERVAL VELHO;Capital;89613000;89617999;4;12,44
jadlog rodoviario;S;SC;FAXINAL DOS GUEDES;Capital;89694000;89699999;4;12,44
jadlog rodoviario;S;SC;FLOR DO SERTAO;Interior;89878000;89878999;7;31,86
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88031000;88031999;2;12,44
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88030000;88030999;3;12,44
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88000001;88029999;2;12,44
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88047000;88047999;3;12,44
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88046000;88046999;2;12,44
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88045000;88045999;3;12,44
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88041000;88044999;2;12,44
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88040000;88040999;3;12,44
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88060000;88060999;3;12,44
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88048000;88054999;3;12,44
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88055000;88055999;2;12,44
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88068000;88099999;2;12,44
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88061000;88067999;3;12,44
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88059000;88059999;2;12,44
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88058000;88058999;3;12,44
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88057000;88057999;2;12,44
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88056000;88056999;3;12,44
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88033000;88039999;2;12,44
jadlog rodoviario;S;SC;FLORIANOPOLIS;Capital;88032000;88032999;3;12,44
jadlog rodoviario;S;SC;FORMOSA DO SUL;Interior;89859000;89859999;6;31,86
jadlog rodoviario;S;SC;FORQUILHINHA;Capital;88850000;88859999;4;12,44
jadlog rodoviario;S;SC;FRAIBURGO;Interior;89580000;89589999;5;31,86
jadlog rodoviario;S;SC;FREI ROGERIO;Interior;89530000;89532999;8;31,86
jadlog rodoviario;S;SC;GALVAO;Interior;89838000;89838999;5;31,86
jadlog rodoviario;S;SC;GAROPABA;Interior;88495000;88499999;5;31,86
jadlog rodoviario;S;SC;GARUVA;Interior;89248000;89248999;6;31,86
jadlog rodoviario;S;SC;GASPAR;Interior;89117770;89117970;4;31,86
jadlog rodoviario;S;SC;GASPAR;Capital;89117506;89117539;3;12,44
jadlog rodoviario;S;SC;GASPAR;Interior;89117360;89117505;4;31,86
jadlog rodoviario;S;SC;GASPAR;Capital;89117971;89118019;3;12,44
jadlog rodoviario;S;SC;GASPAR;Interior;89118020;89118132;4;31,86
jadlog rodoviario;S;SC;GASPAR;Capital;89118133;89119999;3;12,44
jadlog rodoviario;S;SC;GASPAR;Capital;89117751;89117769;3;12,44
jadlog rodoviario;S;SC;GASPAR;Capital;89110001;89117359;3;12,44
jadlog rodoviario;S;SC;GASPAR;Interior;89117540;89117750;4;31,86
jadlog rodoviario;S;SC;GOVERNADOR CELSO RAMOS;Interior;88190000;88199999;4;31,86
jadlog rodoviario;S;SC;GRAO PARA;Interior;88890000;88899999;3;31,86
jadlog rodoviario;S;SC;GRAVATAL;Interior;88735000;88739999;5;31,86
jadlog rodoviario;S;SC;GUABIRUBA;Capital;88360000;88369999;3;12,44
jadlog rodoviario;S;SC;GUARACIABA;Interior;89920000;89924999;6;31,86
jadlog rodoviario;S;SC;GUARAMIRIM;Interior;89270000;89274999;2;31,86
jadlog rodoviario;S;SC;GUARUJA DO SUL;Interior;89940000;89949999;6;31,86
jadlog rodoviario;S;SC;GUATAMBU;Capital;89817000;89817999;3;12,44
jadlog rodoviario;S;SC;HERVAL DOESTE;Capital;89610000;89612999;4;12,44
jadlog rodoviario;S;SC;IBIAM;Interior;89652000;89653999;5;31,86
jadlog rodoviario;S;SC;IBICARE;Capital;89640000;89641999;5;12,44
jadlog rodoviario;S;SC;IBIRAMA;Interior;89140000;89144999;4;31,86
jadlog rodoviario;S;SC;ICARA;Capital;88820000;88827999;4;12,44
jadlog rodoviario;S;SC;ILHOTA;Capital;88320000;88329999;5;12,44
jadlog rodoviario;S;SC;IMARUI;Interior;88770000;88779999;5;31,86
jadlog rodoviario;S;SC;IMBITUBA;Interior;88780000;88789999;3;31,86
jadlog rodoviario;S;SC;IMBUIA;Interior;88440000;88442999;6;31,86
jadlog rodoviario;S;SC;INDAIAL;Capital;89130000;89134999;3;12,44
jadlog rodoviario;S;SC;INDIOS;Interior;88533000;88533000;4;31,86
jadlog rodoviario;S;SC;INDIOS;Capital;88533001;88534999;3;12,44
jadlog rodoviario;S;SC;IOMERE;Interior;89558000;89559999;4;31,86
jadlog rodoviario;S;SC;IPIRA;Interior;89669000;89669999;5;31,86
jadlog rodoviario;S;SC;IPORA DO OESTE;Interior;89899000;89899999;6;31,86
jadlog rodoviario;S;SC;IPUACU;Interior;89832000;89833999;6;31,86
jadlog rodoviario;S;SC;IPUMIRIM;Interior;89790000;89799999;4;31,86
jadlog rodoviario;S;SC;IRACEMINHA;Interior;89891000;89892999;6;31,86
jadlog rodoviario;S;SC;IRANI;Interior;89680000;89682999;4;31,86
jadlog rodoviario;S;SC;IRATI;Interior;89856000;89858999;6;31,86
jadlog rodoviario;S;SC;IRINEOPOLIS;Interior;89440000;89459999;3;31,86
jadlog rodoviario;S;SC;ITA;Interior;89760000;89764999;4;31,86
jadlog rodoviario;S;SC;ITAIOPOLIS;Interior;89340000;89369999;9;31,86
jadlog rodoviario;S;SC;ITAJAI;Capital;88300001;88319999;2;12,44
jadlog rodoviario;S;SC;ITAPEMA;Capital;88220000;88229999;4;12,44
jadlog rodoviario;S;SC;ITAPIRANGA;Interior;89896000;89896999;9;31,86
jadlog rodoviario;S;SC;ITAPOA;Interior;89249000;89249999;6;31,86
jadlog rodoviario;S;SC;ITUPORANGA;Interior;88400000;88406999;4;31,86
jadlog rodoviario;S;SC;JABORA;Interior;89677000;89679999;7;31,86
jadlog rodoviario;S;SC;JACINTO MACHADO;Capital;88950000;88954999;5;12,44
jadlog rodoviario;S;SC;JAGUARUNA;Interior;88715000;88716999;3;31,86
jadlog rodoviario;S;SC;JARAGUA DO SUL;Capital;89250001;89269999;2;12,44
jadlog rodoviario;S;SC;JARDINOPOLIS;Interior;89848000;89849999;5;31,86
jadlog rodoviario;S;SC;JOACABA;Capital;89600000;89608999;3;12,44
jadlog rodoviario;S;SC;JOINVILLE;Capital;89200001;89239999;2;12,44
jadlog rodoviario;S;SC;JOSE BOITEUX;Interior;89145000;89147999;6;31,86
jadlog rodoviario;S;SC;JUPIA;Interior;89839000;89839999;5;31,86
jadlog rodoviario;S;SC;LACERDOPOLIS;Capital;89660000;89662999;4;12,44
jadlog rodoviario;S;SC;LAGES;Capital;88500001;88530999;3;12,44
jadlog rodoviario;S;SC;LAGES;Capital;88531001;88532999;3;12,44
jadlog rodoviario;S;SC;LAGUNA;Interior;88790000;88797999;4;31,86
jadlog rodoviario;S;SC;LAJEADO GRANDE;Interior;89828000;89829999;6;31,86
jadlog rodoviario;S;SC;LAURENTINO;Capital;89170000;89171999;5;12,44
jadlog rodoviario;S;SC;LAURO MULLER;Interior;88880000;88889999;3;31,86
jadlog rodoviario;S;SC;LEBON REGIS;Interior;89515000;89517999;8;31,86
jadlog rodoviario;S;SC;LEOBERTO LEAL;Interior;88445000;88449999;7;31,86
jadlog rodoviario;S;SC;LINDOIA DO SUL;Interior;89735000;89739999;3;31,86
jadlog rodoviario;S;SC;LONTRAS;Capital;89182000;89183999;5;12,44
jadlog rodoviario;S;SC;LUIZ ALVES;Interior;89128000;89129999;5;31,86
jadlog rodoviario;S;SC;LUZERNA;Capital;89609000;89609999;4;12,44
jadlog rodoviario;S;SC;MACIEIRA;Interior;89518000;89519999;5;31,86
jadlog rodoviario;S;SC;MAFRA;Capital;89300000;89339999;3;12,44
jadlog rodoviario;S;SC;MAJOR GERCINO;Interior;88260000;88269999;6;31,86
jadlog rodoviario;S;SC;MAJOR VIEIRA;Interior;89480000;89489999;9;31,86
jadlog rodoviario;S;SC;MARACAJA;Capital;88915000;88919999;4;12,44
jadlog rodoviario;S;SC;MARAVILHA;Capital;89874000;89874999;5;12,44
jadlog rodoviario;S;SC;MAREMA;Interior;89860000;89861999;5;31,86
jadlog rodoviario;S;SC;MASSARANDUBA;Interior;89108000;89109999;3;31,86
jadlog rodoviario;S;SC;MATOS COSTA;Interior;89420000;89429999;3;31,86
jadlog rodoviario;S;SC;MELEIRO;Capital;88920000;88924999;4;12,44
jadlog rodoviario;S;SC;MIRIM DOCE;Interior;89194000;89195999;6;31,86
jadlog rodoviario;S;SC;MODELO;Interior;89872000;89872999;5;31,86
jadlog rodoviario;S;SC;MONDAI;Interior;89893000;89894999;6;31,86
jadlog rodoviario;S;SC;MONTE CARLO;Interior;89618000;89619999;5;31,86
jadlog rodoviario;S;SC;MONTE CASTELO;Interior;89380000;89399999;9;31,86
jadlog rodoviario;S;SC;MORRO DA FUMACA;Interior;88830000;88839999;4;31,86
jadlog rodoviario;S;SC;MORRO GRANDE;Interior;88925000;88929999;4;31,86
jadlog rodoviario;S;SC;NAVEGANTES;Capital;88370001;88379999;4;12,44
jadlog rodoviario;S;SC;NOVA ERECHIM;Capital;89865000;89867999;6;12,44
jadlog rodoviario;S;SC;NOVA ITABERABA;Interior;89818000;89818999;5;31,86
jadlog rodoviario;S;SC;NOVA TRENTO;Interior;88275001;88294999;4;31,86
jadlog rodoviario;S;SC;NOVA TRENTO;Interior;88270000;88274999;4;31,86
jadlog rodoviario;S;SC;NOVA VENEZA;Interior;88865000;88869999;4;31,86
jadlog rodoviario;S;SC;NOVO HORIZONTE;Interior;89998000;89999999;5;31,86
jadlog rodoviario;S;SC;ORLEANS;Interior;88870000;88879999;4;31,86
jadlog rodoviario;S;SC;OTACILIO COSTA;Interior;88540000;88542999;4;31,86
jadlog rodoviario;S;SC;OURO;Capital;89663000;89664999;4;12,44
jadlog rodoviario;S;SC;OURO VERDE;Capital;89834000;89834999;4;12,44
jadlog rodoviario;S;SC;PAIAL;Interior;89765000;89769999;7;31,86
jadlog rodoviario;S;SC;PAINEL;Interior;88543000;88544999;5;31,86
jadlog rodoviario;S;SC;PALHOCA;Capital;88130001;88139999;2;12,44
jadlog rodoviario;S;SC;PALMA SOLA;Interior;89985000;89989999;10;31,86
jadlog rodoviario;S;SC;PALMEIRA;Interior;88545000;88547999;4;31,86
jadlog rodoviario;S;SC;PALMITOS;Interior;89887000;89887999;5;31,86
jadlog rodoviario;S;SC;PAPANDUVA;Interior;89370000;89379999;9;31,86
jadlog rodoviario;S;SC;PARAISO;Interior;89906000;89907999;7;31,86
jadlog rodoviario;S;SC;PASSO DE TORRES;Interior;88980000;88989999;4;31,86
jadlog rodoviario;S;SC;PASSOS MAIA;Interior;89687000;89689999;6;31,86
jadlog rodoviario;S;SC;PAULO LOPES;Interior;88490000;88494999;5;31,86
jadlog rodoviario;S;SC;PEDRAS GRANDES;Interior;88720000;88729999;4;31,86
jadlog rodoviario;S;SC;PENHA;Interior;88385000;88389999;5;31,86
jadlog rodoviario;S;SC;PERITIBA;Interior;89750000;89759999;5;31,86
jadlog rodoviario;S;SC;PESCARIA BRAVA;Interior;88798000;88799999;4;31,86
jadlog rodoviario;S;SC;PETROLANDIA;Interior;88430000;88439999;6;31,86
jadlog rodoviario;S;SC;PINHALZINHO;Capital;89870000;89870999;5;12,44
jadlog rodoviario;S;SC;PINHEIRO PRETO;Interior;89570000;89579999;3;31,86
jadlog rodoviario;S;SC;PIRATUBA;Interior;89667000;89668999;5;31,86
jadlog rodoviario;S;SC;PLANALTO ALEGRE;Interior;89882000;89882999;5;31,86
jadlog rodoviario;S;SC;POMERODE;Capital;89107000;89107999;3;12,44
jadlog rodoviario;S;SC;PONTE ALTA;Interior;88550000;88569999;4;31,86
jadlog rodoviario;S;SC;PONTE ALTA DO NORTE;Interior;89535000;89539999;7;31,86
jadlog rodoviario;S;SC;PONTE SERRADA;Interior;89683000;89686999;4;31,86
jadlog rodoviario;S;SC;PORTO BELO;Capital;88210000;88214999;3;12,44
jadlog rodoviario;S;SC;PORTO UNIAO;Capital;89410001;89419999;2;12,44
jadlog rodoviario;S;SC;PORTO UNIAO;Capital;89400000;89409999;2;12,44
jadlog rodoviario;S;SC;POUSO REDONDO;Interior;89172000;89175999;5;31,86
jadlog rodoviario;S;SC;PRAIA GRANDE;Interior;88990000;88999999;5;31,86
jadlog rodoviario;S;SC;PRESIDENTE CASTELLO BRANCO;Interior;89745000;89749999;5;31,86
jadlog rodoviario;S;SC;PRESIDENTE GETULIO;Interior;89150000;89154999;6;31,86
jadlog rodoviario;S;SC;PRESIDENTE NEREU;Interior;89184000;89185999;6;31,86
jadlog rodoviario;S;SC;PRINCESA;Interior;89935000;89939999;6;31,86
jadlog rodoviario;S;SC;QUILOMBO;Interior;89850000;89853999;7;31,86
jadlog rodoviario;S;SC;RANCHO QUEIMADO;Interior;88470000;88474999;7;31,86
jadlog rodoviario;S;SC;RIO DAS ANTAS;Interior;89550000;89557999;5;31,86
jadlog rodoviario;S;SC;RIO DO CAMPO;Interior;89198000;89198999;6;31,86
jadlog rodoviario;S;SC;RIO DO OESTE;Interior;89180000;89181999;6;31,86
jadlog rodoviario;S;SC;RIO DO SUL;Capital;89160001;89169999;3;12,44
jadlog rodoviario;S;SC;RIO DOS CEDROS;Capital;89121000;89123999;4;12,44
jadlog rodoviario;S;SC;RIO FORTUNA;Interior;88760000;88762999;4;31,86
jadlog rodoviario;S;SC;RIO NEGRINHO;Interior;89295000;89299999;3;31,86
jadlog rodoviario;S;SC;RIO RUFINO;Interior;88658000;88679999;7;31,86
jadlog rodoviario;S;SC;RIQUEZA;Interior;89895000;89895999;7;31,86
jadlog rodoviario;S;SC;RODEIO;Interior;89136000;89137999;5;31,86
jadlog rodoviario;S;SC;ROMELANDIA;Interior;89908000;89908999;7;31,86
jadlog rodoviario;S;SC;SAI;Interior;89243000;89243000;4;31,86
jadlog rodoviario;S;SC;SALETE;Interior;89196000;89197999;6;31,86
jadlog rodoviario;S;SC;SALTINHO;Interior;89981000;89981999;7;31,86
jadlog rodoviario;S;SC;SALTO VELOSO;Interior;89595000;89599999;5;31,86
jadlog rodoviario;S;SC;SANGAO;Interior;88717000;88719999;5;31,86
jadlog rodoviario;S;SC;SANTA CECILIA;Interior;89540000;89544999;7;31,86
jadlog rodoviario;S;SC;SANTA CRUZ DO TIMBO;Interior;89410000;89410000;4;31,86
jadlog rodoviario;S;SC;SANTA HELENA;Interior;89915000;89919999;7;31,86
jadlog rodoviario;S;SC;SANTA ROSA DE LIMA;Interior;88763000;88764999;5;31,86
jadlog rodoviario;S;SC;SANTA ROSA DO SUL;Capital;88965000;88969999;4;12,44
jadlog rodoviario;S;SC;SANTA TEREZINHA;Interior;89199000;89199999;7;31,86
jadlog rodoviario;S;SC;SANTA TEREZINHA DO PROGRESSO;Interior;89983000;89984999;8;31,86
jadlog rodoviario;S;SC;SANTA TEREZINHA DO SALTO;Interior;88531000;88531000;4;31,86
jadlog rodoviario;S;SC;SANTIAGO DO SUL;Interior;89854000;89854999;7;31,86
jadlog rodoviario;S;SC;SANTO AMARO DA IMPERATRIZ;Interior;88140000;88149999;5;31,86
jadlog rodoviario;S;SC;SAO BENTO DO SUL;Capital;89280001;89293999;2;12,44
jadlog rodoviario;S;SC;SAO BERNARDINO;Interior;89982000;89982999;5;31,86
jadlog rodoviario;S;SC;SAO BONIFACIO;Interior;88485000;88489999;5;31,86
jadlog rodoviario;S;SC;SAO CARLOS;Interior;89885000;89885999;5;31,86
jadlog rodoviario;S;SC;SAO CRISTOVAO DO SUL;Interior;89533000;89534999;4;31,86
jadlog rodoviario;S;SC;SAO DOMINGOS;Interior;89835000;89836999;5;31,86
jadlog rodoviario;S;SC;SAO FRANCISCO DO SUL;Capital;89240000;89242999;3;12,44
jadlog rodoviario;S;SC;SAO FRANCISCO DO SUL;Capital;89243001;89244999;3;12,44
jadlog rodoviario;S;SC;SAO JOAO BATISTA;Capital;88245971;88259999;4;12,44
jadlog rodoviario;S;SC;SAO JOAO BATISTA;Capital;88240000;88244999;4;12,44
jadlog rodoviario;S;SC;SAO JOAO DO ITAPERIU;Interior;88395000;88399999;6;31,86
jadlog rodoviario;S;SC;SAO JOAO DO OESTE;Interior;89897000;89897999;6;31,86
jadlog rodoviario;S;SC;SAO JOAO DO SUL;Interior;88970000;88979999;5;31,86
jadlog rodoviario;S;SC;SAO JOAQUIM;Interior;88600000;88624999;3;31,86
jadlog rodoviario;S;SC;SAO JOSE;Capital;88123000;88123999;3;12,44
jadlog rodoviario;S;SC;SAO JOSE;Capital;88100001;88122999;2;12,44
jadlog rodoviario;S;SC;SAO JOSE DO CEDRO;Interior;89930000;89934999;8;31,86
jadlog rodoviario;S;SC;SAO JOSE DO CERRITO;Interior;88570000;88579999;6;31,86
jadlog rodoviario;S;SC;SAO LOURENCO DO OESTE;Interior;89990000;89997999;8;31,86
jadlog rodoviario;S;SC;SAO LUDGERO;Interior;88730000;88734999;4;31,86
jadlog rodoviario;S;SC;SAO MARTINHO;Interior;88765000;88769999;4;31,86
jadlog rodoviario;S;SC;SAO MIGUEL DA BOA VISTA;Interior;89879000;89879999;7;31,86
jadlog rodoviario;S;SC;SAO MIGUEL DO OESTE;Interior;89900000;89904999;5;31,86
jadlog rodoviario;S;SC;SAO PEDRO DE ALCANTARA;Interior;88125000;88129999;4;31,86
jadlog rodoviario;S;SC;SAUDADES;Capital;89868000;89869999;5;12,44
jadlog rodoviario;S;SC;SCHROEDER;Capital;89275000;89277999;2;12,44
jadlog rodoviario;S;SC;SEARA;Interior;89770000;89777999;7;31,86
jadlog rodoviario;S;SC;SERRA ALTA;Interior;89871000;89871999;7;31,86
jadlog rodoviario;S;SC;SIDEROPOLIS;Interior;88860000;88861999;4;31,86
jadlog rodoviario;S;SC;SOMBRIO;Capital;88960000;88964999;4;12,44
jadlog rodoviario;S;SC;SUL BRASIL;Interior;89855000;89855999;7;31,86
jadlog rodoviario;S;SC;TAIO;Interior;89190000;89193999;5;31,86
jadlog rodoviario;S;SC;TANGARA;Interior;89642000;89649999;4;31,86
jadlog rodoviario;S;SC;TIGIPIO;Interior;88245000;88245970;4;31,86
jadlog rodoviario;S;SC;TIGRINHOS;Interior;89875000;89877999;7;31,86
jadlog rodoviario;S;SC;TIJUCAS;Capital;88200000;88209999;5;12,44
jadlog rodoviario;S;SC;TIMBE DO SUL;Interior;88940000;88949999;5;31,86
